,date,cusip,permno,permco,bidlo,askhi,prc,vol,ret,bid,ask,shrout,openprc,numtrd,retx,gvkey,datadate,fyearq,fqtr,fyr,tic,cusip,conm,datacqtr,datafqtr,rp,rdq,actq,altoq,ancq,aoq,arcedq,arceepsq,arceq,atq,cshfd12,ceqq,dd1q,cheq,chq,cogsq,csh12q,cshiq,cshopq,cshoq,dlcq,dlttq,dpq,dpretq,drcq,drltq,gdwlq,glaq,npq,ibcomq,ibmiiq,ibq,obkq,intanoq,intanq,invtq,lctq,lltq,lseq,ltq,niq,nopiq,oibdpq,piq,ppegtq,ppentq,prcraq,rcaq,rectq,rectrq,revtq,saleq,stkcoq,teqq,tstknq,txdbaq,txdbq,txdiq,txpq,txtq,udoltq,uinvq,ulcoq,wcapq,xintq,xoprq,xrdq,xsgaq,amcy,aqcy,capxy,cdvcy,chechy,cogsy,depcy,dltisy,dltry,dpcy,dprety,dpy,dvpy,dvy,ffoy,fincfy,gdwliay,gdwlipy,ibmiiy,intpny,invchy,ivncfy,niy,nopiy,oancfy,piy,prstkccy,prstkcy,revty,saley,scstkcy,stkcoy,txdcy,txpdy,txty,uwkcapcy,wcapchy,xopry,xrdy,xsgay,cshtrq,dvpspq,mkvaltq,prccq,prchq,prclq
259,2012-10-22,81943P10,12337.0,53525.0,7.78179979324341,7.94999980926514,7.8600001335144,12300.0,0.00898590125143528,7.82000017166138,7.8600001335144,5800.0,7.84999990463257,,0.00898590125143528,185658,2012-06-30,2012.0,2.0,12.0,SHP,81943P104,SHANGPHARMA CORP -ADR,2012Q2,2012Q2,Q,2012-08-20,70.222,1.253,96.599,8.016,,,,166.821,18.6005,137.324,0.0,35.894,34.738,22.967,18.5825,18.776,,18.572,0.0,0.0,,,,0.0,0.0,,0.0,0.408,0.408,0.408,,6.539,6.539,2.752,25.318,4.179,166.821,29.497,0.408,-1.05,,-0.441,,88.583,,,27.968,27.203,31.827,31.827,1.66,137.324,0.204,0.62,0.0,,1.437,-0.849,,,,44.904,,31.218,,8.251,,,,,,44.425,,,,,,,0.0,,,,,,2.141,,,,2.141,-0.314,,1.709,,,62.58,62.58,,3.024,,,-0.432,,,60.557,,16.132,628064.0,0.0,,6.81,8.59,5.81
260,2012-10-22,98976E40,77011.0,10759.0,0.8125,0.899999976158142,0.850000023841858,26998.0,-0.034529734402895,0.829999983310699,0.860000014305115,29179.0,0.889999985694885,40.0,-0.034529734402895,183612,2012-06-30,2012.0,2.0,12.0,ZOOM,98976E400,ZOOM TECHNOLOGIES INC,2012Q2,2012Q2,Q,2012-08-20,139.146,0.04,53.556,47.812,,,,192.702,21.8125,79.502,0.0,20.139,5.943,0.0,21.7808,28.936,,28.934,53.796,0.501,,,0.0,0.0,34.726,,53.796,-2.033,-2.033,-2.033,,0.704,35.43,7.459,100.771,0.646,192.702,101.417,1.295,0.0,,-2.032,16.059,5.744,,,101.662,70.444,0.0,0.0,0.838,91.285,0.002,0.0,0.0,,3.479,0.001,,,,38.375,0.027,2.005,,2.005,,0.0,0.618,,4.812,0.0,,0.0,0.01,0.85,,,0.0,0.0,,-3.99,,,-2.033,0.919,-4.383,1.896,1.295,0.0,6.782,-2.032,,0.0,0.0,0.0,,1.272,0.0,1.362,0.001,,,2.005,,2.005,17334530.0,0.0,30.0914,1.04,1.94,1.02
261,2012-10-22,41836510,86209.0,16155.0,2.00999999046326,2.04999995231628,-2.02999997138977,2.0,-0.00490195630118251,2.00999999046326,2.04999995231628,8242.0,,1.0,-0.00490195630118251,111532,2012-07-31,2012.0,2.0,1.0,HAST,418365102,HASTINGS ENTERTAINMENT INC,2012Q2,2012Q2,Q,2012-08-20,158.254,2.237,48.503,2.481,,,,206.757,8.3485,83.728,0.0,4.397,4.397,58.761,8.3485,11.945,0.01,8.219,,35.893,5.327,,,0.0,0.0,,,-3.356,-3.356,-3.356,0.0,0.244,0.244,143.592,78.838,44.191,206.757,123.029,-3.356,0.072,2.257,-3.29,267.198,46.022,2.07,,0.0,0.0,104.053,104.053,0.207,83.728,3.726,0.0,0.047,,,0.066,,,,79.416,0.292,101.796,0.0,43.035,,0.0,3.754,,0.225,126.356,,205.596,222.982,10.776,,10.776,0.0,0.0,,-16.864,,,-2.523,,11.191,-3.754,-2.523,0.096,20.843,-2.391,,0.214,219.54,219.54,,0.371,0.005,,0.132,,,210.681,0.0,84.325,481732.0,0.0,16.1914,1.97,2.25,1.72
262,2012-10-22,43623310,79802.0,12567.0,1.25999999046326,1.36000001430511,-1.30999994277954,17.0,0.0,1.25999999046326,1.36000001430511,23179.0,,2.0,0.0,029165,2012-06-30,2012.0,2.0,12.0,HOLL,436233100,HOLLYWOOD MEDIA CORP,2012Q2,2012Q2,Q,2012-08-20,3.87,0.977,12.454,12.204,,,,16.324,23.179,13.627,0.018,2.408,2.408,1.705,23.179,23.179,0.0,23.179,0.018,0.01,0.038,,0.165,0.026,9.8,,0.0,-0.979,-0.979,-0.979,,0.013,9.813,0.0,1.589,1.108,16.324,2.697,-0.536,0.238,-1.549,-1.349,,0.25,0.0,,0.678,0.0,0.156,0.156,0.107,13.627,0.0,0.0,0.0,,0.0,-0.37,,,,2.281,,1.705,,,,0.0,0.036,,-1.275,2.734,,0.0,0.012,0.075,,0.075,0.0,0.0,,-0.012,,,-1.577,0.003,0.0,0.119,-0.949,0.529,-1.382,-1.947,,0.0,0.333,0.333,,0.215,0.0,0.038,-0.37,,,2.734,,,1722120.0,0.0,28.5102,1.23,1.43,0.9001
263,2012-10-22,M7524R11,86839.0,16463.0,5.55000019073486,5.90000009536743,-5.72500038146973,0.0,0.0132743865251541,5.55000019073486,5.90000009536743,3819.0,,0.0,0.0132743865251541,119513,2012-06-30,2012.0,2.0,12.0,OBAS,M7524R116,OPTIBASE LTD,2012Q2,2012Q2,Q,2012-08-17,27.864,1.409,189.405,1.471,,,,217.269,19.095,45.352,2.487,25.923,25.795,0.518,19.0815,,,19.071,2.487,120.278,0.623,,0.0,0.0,0.0,,0.0,-0.289,0.167,-0.289,,,0.0,0.0,10.008,144.925,217.269,154.933,-0.289,-1.18,2.409,0.506,,187.934,,,0.819,0.819,3.431,3.431,,62.336,,0.0,14.433,,0.0,0.339,,,,17.856,,1.022,,0.504,,,,,,1.005,,,,,,1.286,0.0,,,,,,1.794,,,,0.615,-0.933,,2.666,,,6.918,6.918,,,,,0.872,,,1.933,,0.928,188225.0,0.0,23.4573,1.23,1.32,1.0801
264,2012-10-22,23703Q20,12325.0,53518.0,0.823300004005432,0.860000014305115,0.850000023841858,23400.0,-0.0142641253769398,0.84170001745224,0.850000023841858,8000.0,0.829999983310699,,-0.0142641253769398,184155,2012-06-30,2012.0,2.0,12.0,DQ,23703Q203,DAQO NEW ENERGY CORP,2012Q2,2012Q2,Q,2012-08-17,178.043,21.861,758.456,57.177,,,,936.499,35.143,289.684,,90.152,66.114,33.29,35.143,,,35.143,119.746,223.599,,,0.0,,0.0,,119.746,-6.323,-7.25,-6.323,,35.316,35.316,17.648,248.904,259.677,936.499,508.581,-7.071,0.312,,-9.896,,701.279,,,41.124,36.189,31.122,31.122,,427.918,,17.922,0.0,,5.92,-2.646,,,,-70.861,4.053,37.277,0.427,3.987,,,,,,75.136,,,,,,,0.0,,,,,,-20.174,,,,-20.796,0.6,,-24.387,,,65.192,65.192,,,,,-4.213,,,82.161,1.038,7.025,4705170.0,0.0,,0.85,2.1499,0.78
265,2012-10-22,46489B10,12454.0,53614.0,4.90000009536743,5.13000011444092,4.97499990463257,70100.0,0.0236625038087368,4.96999979019165,4.98000001907349,10833.0,5.07000017166138,,0.0236625038087368,186041,2012-06-30,2012.0,2.0,12.0,ISS,46489B108,ISOFTSTONE HOLDINGS LTD -ADR,2012Q2,2012Q2,Q,2012-08-17,286.429,9.379,104.076,46.87,,,,390.505,58.846,306.036,0.0,60.915,60.072,60.68,55.7725,,,55.575,14.954,0.0,3.163,,6.632,0.0,26.741,,14.954,3.591,3.626,3.591,,10.75,37.491,,78.251,4.126,390.505,82.377,3.591,0.032,7.617,4.091,,57.206,,,200.374,200.374,94.021,94.021,3.831,308.128,,,,,,0.465,,,,208.178,0.284,86.404,1.363,25.724,,1.75,9.205,,-41.124,117.782,,0.0,0.0,6.052,,6.052,0.0,0.0,,-1.751,,,6.955,,,-9.66,6.879,0.413,-29.006,8.122,,0.0,181.793,181.793,,6.87,,,1.167,,,166.951,2.219,49.169,5346132.0,0.0,,5.7,9.14,5.11
266,2012-10-22,10876310,19271.0,644.0,6.61009979248047,6.75,6.75,1200.0,0.0112359263002873,6.61999988555908,6.75,9176.0,6.61999988555908,4.0,0.0112359263002873,002390,2012-07-31,2012.0,3.0,10.0,BRID,108763103,BRIDGFORD FOODS CORP,2012Q2,2012Q3,Q,2012-08-17,37.886,12.23,21.306,12.23,,,,59.192,9.1868,26.272,,10.83,10.83,17.301,9.1868,9.178,0.008,9.178,,,0.36,,0.0,0.0,0.0,,0.0,0.861,0.861,0.861,,0.0,0.0,15.408,13.363,19.557,59.192,32.92,0.861,0.0,1.221,0.861,65.565,9.076,9.2,,11.012,10.024,27.862,27.862,,26.272,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.523,,26.641,,9.34,,0.0,0.43,,1.506,55.28,,0.0,0.018,1.105,,1.105,0.0,0.0,,-0.207,,,1.623,,1.48,-0.422,1.623,0.0,2.135,1.623,,0.189,84.89,84.89,,,,0.0,0.0,,,82.162,,26.882,54950.0,0.0,71.5884,7.8,9.5,7.31
267,2012-10-22,67086W10,93225.0,53329.0,0.879999995231628,0.959999978542328,0.879999995231628,2070.0,-0.0717299729585648,0.879999995231628,0.959999978542328,9610.0,0.921999990940094,18.0,-0.0717299729585648,183526,2012-06-30,2012.0,2.0,12.0,AMCF,67086W105,ANDATEE CHINA MARINE FUEL,2012Q2,2012Q2,Q,2012-08-17,111.864,0.0,63.09,8.764,,,,174.954,9.649,55.194,0.0,39.08,17.085,65.916,9.649,9.61,0.0,9.519,50.161,0.0,0.485,,0.0,0.0,1.209,,50.161,0.217,0.134,0.217,,7.555,8.764,41.971,115.699,0.0,174.954,115.699,0.217,0.017,1.567,0.17,57.822,54.326,0.0,,14.359,12.35,69.15,69.15,0.0,59.255,0.091,0.0,0.0,-0.007,0.98,0.036,,,,-3.835,0.929,67.583,,1.667,,0.0,0.675,,13.592,101.501,,0.0,0.0,1.032,,1.032,0.0,0.0,,14.822,,,0.205,2.392,-25.241,-0.035,0.375,0.418,-1.557,0.243,,0.0,108.36,108.36,,0.0,0.0,0.492,0.038,,,104.862,,3.361,303191.0,0.0,16.9438,1.78,3.146,1.7
268,2012-10-22,49129210,90636.0,46443.0,8.01010036468506,8.19999980926514,8.01010036468506,1515.0,-0.0211650133132935,8.01000022888184,8.19999980926514,7547.0,8.19999980926514,4.0,-0.0211650133132935,163069,2012-06-30,2012.0,4.0,6.0,KFFB,491292108,KENTUCKY FIRST FEDERAL BNCRP,2012Q2,2012Q4,Q,2012-08-17,,,,29.071,,,,222.949,7.546,58.853,,5.835,,0.53,7.546,8.595,0.01,7.591,0.0,27.065,0.043,,,,14.507,,,0.378,0.378,0.378,,0.0,14.507,2.926,,,222.949,164.096,0.378,-0.333,0.938,0.562,,2.644,9.0,,182.473,,,2.431,0.0,58.853,1.004,0.0,0.774,,,0.184,,,,,,1.493,,0.963,,0.0,0.163,,0.686,2.318,,29.0,27.184,0.276,,0.276,0.0,1.604,,-5.295,,,1.715,2.218,-0.458,4.538,1.715,-1.554,1.443,2.555,,0.135,,10.296,,0.0,-0.247,1.09,0.84,,,5.911,,3.593,51894.0,0.1,64.4476,8.49,9.24,7.35
269,2012-10-22,41454910,87494.0,17478.0,1.32000005245209,1.42999994754791,1.3400000333786,8405.0,-0.00740740029141307,1.35000002384186,1.37999999523163,57614.0,1.32000005245209,22.0,-0.00740740029141307,127179,2012-06-30,2012.0,4.0,6.0,HPOL,414549105,HARRIS INTERACTIVE INC,2012Q2,2012Q4,Q,2012-08-16,43.011,0.094,14.375,11.875,,,,57.386,55.384,6.085,4.794,11.456,11.456,22.951,55.384,57.399,0.047,57.399,4.794,1.199,1.157,,10.088,0.0,0.0,,0.0,-0.931,-0.931,-0.931,42.502,11.781,11.781,0.0,44.334,6.967,57.386,51.301,-0.931,0.0,3.013,-0.458,47.895,2.5,1.08,-1.418,27.453,27.453,36.501,36.501,0.83,6.085,0.0,0.0,1.696,-0.368,0.0,0.473,,,,-1.323,0.132,33.488,0.0,10.537,,0.0,1.416,,-2.768,90.954,,0.0,4.794,5.657,,5.555,0.0,0.0,,-4.816,,,-3.729,0.824,0.0,-1.416,-5.583,0.0,3.924,-3.341,,0.07,147.503,147.503,,1.827,-0.45,0.462,0.388,,,137.07,0.0,46.116,1965152.0,0.0,64.8609,1.13,1.35,0.97
270,2012-10-22,45172L20,93209.0,53323.0,1.35000002384186,1.42999994754791,1.36000001430511,24300.0,0.0,1.35000002384186,1.37999999523163,4163.0,1.37999999523163,,0.0,184116,2012-06-30,2012.0,2.0,12.0,CTCLY,45172L209,IFM INVESTMENTS LTD,2012Q2,2012Q2,Q,2012-08-16,67.183,3.28,43.727,36.152,,,,110.91,14.837,56.958,0.0,30.413,27.39,24.603,14.837,14.837,,14.837,0.0,0.0,,,1.319,0.0,16.361,,0.0,0.132,0.36,0.132,,14.645,31.006,0.0,32.36,9.752,110.91,42.112,0.132,0.214,,0.332,,7.575,,,30.114,23.861,31.522,31.522,0.069,58.277,0.0,0.0,2.691,,,-0.028,,,,34.823,0.0,31.356,,6.753,,,,,,46.521,,,,,,,0.0,,,,-1.693,-1.693,-7.166,,,,-7.15,0.469,,-7.225,,,52.248,52.248,,0.132,,,-0.059,,,59.894,,13.373,2276334.0,0.0,,1.09,2.43000002,0.88
271,2012-10-22,16942420,90704.0,46690.0,0.930000007152557,0.980000019073486,0.950200021266937,61042.0,-0.0402020066976547,0.964900016784668,0.970000028610229,32899.0,0.930000007152557,101.0,-0.0402020066976547,163769,2012-06-30,2012.0,2.0,12.0,CNTF,169424207,CHINA TECHFAITH WIRELESS-ADR,2012Q2,2012Q2,Q,2012-08-16,277.818,0.001,87.036,19.353,,,,364.854,52.934,301.478,0.0,252.059,252.033,25.087,52.934,52.934,,52.934,5.35,0.29,,,2.111,0.0,1.242,,5.35,-0.714,-0.368,-0.714,,18.11,19.352,8.771,41.634,0.379,364.854,42.013,-0.714,0.639,,-0.09,,67.683,,,2.246,2.246,32.675,32.675,,322.841,0.0,0.001,0.089,,0.439,0.278,,,,236.184,0.0,33.404,2.179,8.317,,,,,,56.931,,,,,,,0.0,,,,,,-0.368,,,,-1.127,1.085,,1.602,,,75.539,75.539,,,,,1.97,,,75.022,5.141,18.091,9417242.0,0.0,,1.16,1.59,0.87
272,2012-10-22,M6967620,84819.0,15483.0,2.73000001907349,2.86999988555908,2.79999995231628,11130.0,-0.024390222504735,2.73000001907349,2.79999995231628,4459.0,2.80999994277954,40.0,-0.024390222504735,064796,2012-06-30,2012.0,2.0,12.0,MTSL,M69676209,MER TELEMGMT SOLUTIONS LTD,2012Q2,2012Q2,Q,2012-08-16,5.395,0.031,5.246,5.042,,,,10.641,4.459,4.644,0.0,4.561,4.192,1.146,4.459,4.464,,4.459,0.0,0.0,,,1.937,0.0,3.479,,0.0,0.46,0.46,0.46,,0.873,4.352,0.007,5.192,0.805,10.641,5.997,0.46,-0.053,,0.464,,0.204,,,0.684,0.684,3.28,3.28,,4.644,0.005,0.031,0.0,,,0.004,,,,0.203,,2.763,0.33,1.617,,,,,,2.231,,,,,,,0.0,,,,,,0.77,,,,0.77,-0.021,,0.776,,,6.264,6.264,,,,,0.006,,,5.467,0.704,3.236,117591.0,0.0,7.8924,1.77,2.04,1.22
273,2012-10-22,87600Y10,12878.0,53814.0,3.5100998878479,3.65000009536743,3.61999988555908,4100.0,0.00555555056780577,3.5,3.63000011444092,7188.0,3.59999990463257,,0.00555555056780577,187321,2012-06-30,2012.0,2.0,12.0,TAOM,87600Y106,TAOMEE HOLDINGS LTD -ADR,2012Q2,2012Q2,Q,2012-08-16,128.356,2.739,8.338,6.628,,,,136.694,37.951,108.84,0.0,122.007,122.007,2.336,36.4553,36.689,0.057,36.421,0.0,0.0,,,13.119,0.0,0.0,,0.0,3.209,3.209,3.209,,1.374,1.374,0.0,27.775,0.0,136.694,27.775,3.209,0.759,,1.43,,1.71,4.5,,0.916,0.527,11.538,11.538,0.568,108.919,0.268,0.0,0.0,,0.0,-1.779,,,,100.581,,10.867,2.984,8.531,,,,,,4.469,,,,,,,0.0,,,,,,4.809,,,,4.809,1.851,,3.282,,,22.633,22.633,,1.135,,,-1.527,,,21.202,6.248,16.733,1193941.0,0.0,,4.33,5.75,3.74
274,2012-10-22,90984R10,91167.0,50495.0,6.26000022888184,6.26000022888184,6.26000022888184,300.0,-0.0369230434298515,6.34999990463257,6.59999990463257,7835.0,6.26000022888184,1.0,-0.0369230434298515,166747,2012-06-30,2012.0,4.0,6.0,UCBA,90984R101,UNITED COMMUNITY BANCORP,2012Q2,2012Q4,Q,2012-08-16,,,,175.78,,,,495.903,7.645,54.988,,29.079,,2.804,7.645,8.464,0.0,7.835,0.0,10.833,0.181,,,,2.522,,,0.344,0.344,0.344,,0.87,3.392,0.828,,,495.903,440.915,0.344,-0.916,1.47,0.373,,7.062,,,283.154,,,6.267,0.0,54.988,0.629,3.004,0.0,,,0.029,,,,,,4.797,,1.993,,0.0,0.235,,-2.08,7.95,,10.0,1.0,0.727,,0.727,0.0,1.364,,21.602,,,1.989,4.294,0.308,-30.286,1.989,-3.566,6.604,2.777,,0.031,,23.163,,0.048,-0.139,0.128,0.788,,,16.093,,8.143,107327.0,0.11,43.876,5.6,6.1,5.44
275,2012-10-22,22122P20,89567.0,43683.0,0.639999985694885,0.669900000095367,0.660000026226044,292954.0,-0.0149253588169813,0.640999972820282,0.660000026226044,72874.0,0.660099983215332,331.0,-0.0149253588169813,148249,2012-06-30,2012.0,2.0,12.0,COSIQ,22122P200,COSI INC,2012Q2,2012Q2,Q,2012-08-16,8.481,1.122,12.739,1.75,,,,21.22,51.4793,4.67,,5.592,5.592,22.351,51.4793,53.496,,53.256,,0.0,0.906,,,1.963,0.0,,0.0,0.077,0.077,0.077,0.0,,0.0,0.738,11.552,4.998,21.22,16.55,0.077,0.008,0.975,0.077,,10.989,,,1.05,,26.308,26.308,0.097,4.67,0.24,0.0,0.0,,0.0,0.0,,,,-3.071,0.0,25.333,0.0,2.982,,0.0,0.557,,-1.63,44.418,,0.0,0.0,1.9,,1.9,0.0,0.0,,0.0,,,-1.051,,-0.021,-0.557,-1.051,0.019,-1.073,-1.051,,0.0,50.981,50.981,,0.203,0.0,,0.0,,,50.151,0.0,5.733,10575558.0,0.0,37.8224,0.7102,1.13,0.67
276,2012-10-22,26833A10,12444.0,53605.0,3.96000003814697,4.15000009536743,4.05000019073486,899900.0,0.0,4.07999992370605,4.09999990463257,17000.0,4.0,,0.0,185928,2012-06-30,2012.0,2.0,12.0,DANG,26833A105,E-COMMERCE CH DANGDANG -ADR,2012Q2,2012Q2,Q,2012-08-16,539.935,9.569,26.313,9.569,,,,566.248,79.4885,151.617,0.0,226.572,106.181,163.71,79.4885,79.98,,79.98,15.741,0.0,1.56,,25.578,0.0,0.0,,15.741,-19.231,-19.231,-19.231,,0.0,0.0,270.537,414.631,0.0,566.248,414.631,-19.231,1.027,-18.698,-19.231,,16.744,,,12.316,12.316,190.115,190.115,0.44,151.617,0.0,0.0,0.0,,,0.0,,,,125.304,,208.813,,45.103,,,,,,309.745,,,,,,3.089,0.0,,,,,,-35.036,,,,-35.036,2.64,,-35.036,,,362.187,362.187,,0.883,,,0.0,,,396.774,,87.029,184742783.0,0.0,,6.66,11.25,4.42
277,2012-10-22,47737410,12791.0,53772.0,5.80999994277954,6.3600001335144,6.34000015258789,35956.0,-0.00470953434705734,6.23000001907349,6.34000015258789,11142.0,5.80999994277954,265.0,-0.00470953434705734,187074,2012-06-30,2012.0,2.0,12.0,DATE,477374102,JIAYUAN.COM INTL LTD,2012Q2,2012Q2,Q,2012-08-16,102.259,0.0,5.531,1.574,,,,107.79,32.3958,85.391,0.0,95.211,63.134,5.422,31.2978,,,32.1,0.0,0.0,,,15.173,0.119,0.0,,0.0,3.226,3.226,3.226,,0.0,0.0,0.0,22.28,0.119,107.79,22.399,3.226,0.561,,3.464,,3.957,,,4.377,4.377,15.521,15.521,0.071,85.391,,0.0,0.0,,2.197,0.238,,,,79.979,,12.618,0.646,7.196,,,,,,10.361,,,,,,,0.0,,,,,,4.056,,,,4.056,1.355,,4.879,,,29.401,29.401,,0.689,,,0.823,,,25.877,1.296,15.516,4532276.0,0.0,,4.8,5.56,3.6
278,2012-10-22,74758R20,88370.0,37739.0,1.41999995708466,1.45500004291534,1.41999995708466,7300.0,-0.0173010230064392,1.39999997615814,1.41999995708466,12253.0,1.42999994754791,7.0,-0.0173010230064392,133949,2012-06-30,2012.0,4.0,6.0,QBAK,74758R208,QUALSTAR CORP,2012Q2,2012Q4,Q,2012-08-16,22.137,0.05,6.687,6.419,,,,28.824,12.253,25.053,0.0,14.516,7.381,3.336,12.253,12.253,,12.253,0.0,0.0,0.026,,0.156,0.0,0.0,,0.0,-2.64,-2.64,-2.64,,0.0,0.0,4.475,3.745,0.026,28.824,3.771,-2.64,0.032,-0.912,-2.624,3.045,0.268,,,2.995,2.995,4.294,4.294,0.003,25.053,0.0,0.0,0.0,0.0,0.0,0.016,,,,18.392,0.0,5.206,0.663,1.87,,0.0,0.136,,2.411,12.318,,0.0,0.0,0.1,,0.1,0.0,0.0,,0.0,,,-4.107,,-0.25,3.951,-4.107,0.165,-1.54,-4.091,,0.0,17.081,17.081,,0.009,0.0,0.009,0.016,,,19.519,2.657,7.201,545535.0,0.0,23.2807,1.9,2.03,1.85
279,2012-10-22,25063910,81861.0,13856.0,2.59999990463257,2.75,2.65000009536743,11053.0,-0.0257352702319622,2.63000011444092,2.66000008583069,16482.0,2.74000000953674,73.0,-0.0257352702319622,061030,2012-06-30,2012.0,1.0,3.0,DSWL,250639101,DESWELL INDUSTRIES INC,2012Q2,2012Q1,Q,2012-08-15,75.88,0.187,45.682,0.579,,,,121.562,16.2015,105.728,0.0,45.685,33.549,11.14,16.1985,16.482,0.016,16.482,0.0,0.0,1.11,,0.0,0.0,0.392,,0.0,0.04,0.04,0.04,,0.0,0.392,15.871,15.834,0.0,121.562,15.834,0.04,0.465,0.769,0.124,,45.103,2.68,,12.286,12.286,14.488,14.488,,105.728,0.0,0.187,0.0,0.024,0.496,0.084,,,,60.046,0.0,13.719,,2.579,,0.0,0.049,,0.476,11.14,,0.0,0.0,1.11,,1.11,0.0,0.324,,0.244,,,0.04,0.0,-0.188,-0.503,0.04,0.465,0.735,0.124,,0.042,14.488,14.488,,,0.024,0.002,0.084,,,13.719,,2.579,843904.0,0.02,45.82,2.78,2.85,2.35
280,2012-10-22,73933H10,13987.0,21413.0,7.44999980926514,8.0,7.98999977111816,6100.0,0.0050314418040216,7.82000017166138,8.0,1623.0,7.84999990463257,,0.0050314418040216,008611,2012-06-30,2012.0,2.0,12.0,PW,73933H101,POWER REIT,2012Q2,2012Q2,Q,2012-08-15,,0.04,,0.04,,,,10.013,1.623,9.749,0.0,0.723,0.723,0.186,1.623,1.623,,1.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.098,-0.098,-0.098,,0.0,0.0,0.0,,,10.013,0.264,-0.098,0.0,0.043,-0.098,0.0,0.0,,,9.15,9.15,0.229,0.229,0.0,9.749,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.186,0.0,,,0.0,0.0,,-0.259,0.285,,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.174,-0.162,,,-0.051,,0.0,0.0,-0.051,0.0,-0.097,-0.051,,0.0,0.458,0.458,,0.0,0.0,,0.0,,,0.285,0.0,,385471.0,0.0,13.3086,8.2,10.24,6.52
281,2012-10-22,G9796W10,93389.0,53415.0,0.330000013113022,0.36489999294281,0.36489999294281,7250.0,0.0,0.329899996519089,0.365000009536743,8401.0,0.330099999904633,9.0,0.0,184817,2012-06-30,2012.0,2.0,12.0,BWOWF,G9796W101,WOWJOINT HOLDINGS LTD,2012Q2,2012Q2,Q,2012-08-15,31.845,0.0,16.209,1.049,,,,48.054,8.2064,21.624,0.474,2.915,2.271,0.69,8.2064,,,8.956,3.952,0.633,0.223,,0.0,0.0,0.0,,3.478,-0.873,-0.873,-0.873,17.8,1.049,1.049,9.11,25.797,0.633,48.054,26.43,-0.873,0.043,-0.62,-0.873,,15.16,,,10.899,9.164,1.358,1.358,,21.624,,0.0,0.0,,4.11,0.0,,,,6.048,0.073,1.978,,1.288,,0.0,1.021,,-2.356,1.242,,0.0,0.48,0.449,,0.449,0.0,0.0,,-0.56,,,-1.265,0.158,-0.717,-1.021,-1.265,0.787,-1.155,-1.265,,0.0,2.548,2.548,,,0.0,0.316,0.0,,,3.986,,2.744,5584192.0,0.0,2.8659,0.32,0.86,0.28
282,2012-10-22,09852930,78705.0,26129.0,1.03999996185303,1.0900000333786,1.0900000333786,10305.0,0.0380953177809715,1.00999999046326,1.11000001430511,5247.0,1.03999996185303,20.0,0.0380953177809715,015327,2012-03-31,2011.0,4.0,3.0,BNSO,098529308,BONSO ELECTRONICS INTL INC,2012Q1,2011Q4,Q,2012-08-15,12.207,0.0,10.961,3.99,,,,23.168,5.247,11.278,0.0,3.014,3.014,11.052,5.247,5.578,,5.247,1.87,0.0,,,0.0,0.0,0.0,,1.87,-0.72,-0.72,-0.72,8.459,3.99,3.99,4.105,9.293,2.597,23.168,11.89,-0.72,-0.59,,-0.718,40.298,6.971,,,3.984,2.081,12.707,12.707,,11.278,0.331,0.0,0.002,0.017,0.044,0.002,,,,2.914,0.069,14.214,0.084,3.162,,0.0,3.415,,-2.398,22.782,,0.0,0.0,0.23,,,0.0,0.0,,0.0,,,-0.902,0.087,0.46,-3.39,-0.902,-0.564,0.474,-0.9,,0.0,26.682,26.682,,,-0.017,0.0,0.002,,,28.379,0.312,5.597,70958.0,0.0,6.2964,1.2,1.35,1.13
283,2012-10-22,G2113X13,92475.0,52826.0,1.46099996566772,1.54999995231628,1.52999997138977,196408.0,0.0199999809265137,1.5,1.51999998092651,18254.0,1.54999995231628,79.0,0.0199999809265137,178906,2012-06-30,2012.0,2.0,12.0,CCCL,G2113X134,CHINA CERAMICS CO LTD,2012Q2,2012Q2,Q,2012-08-15,147.382,0.23,133.275,5.687,,,,280.657,19.8868,213.217,0.0,12.321,12.321,46.221,19.8868,20.431,,20.431,5.509,9.445,2.588,,0.0,0.0,0.588,,5.509,13.448,13.448,13.448,60.743,4.869,5.457,52.597,57.827,9.613,280.657,67.44,13.448,-0.037,21.125,18.069,150.117,127.588,,,81.215,81.215,68.898,68.898,0.203,213.217,0.0,0.23,0.168,,4.213,4.621,,,,89.555,0.431,47.773,,1.552,,0.0,0.0,,5.686,84.755,,0.0,0.0,5.225,,5.226,0.0,0.0,,-14.167,,,24.829,1.001,-7.587,0.034,24.829,-0.076,19.815,33.414,,0.0,128.015,128.015,,0.483,0.0,10.128,8.585,,,88.301,,3.546,2124954.0,0.0,62.7232,3.07,4.05,2.52
